Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID
ENSG00000006831	ENST00000357103	Q86V24
ENSG00000171492	ENST00000527156	
ENSG00000160606	ENST00000394933	Q96CP7
ENSG00000171045	ENST00000307180	
ENSG00000171492	ENST00000441269	
ENSG00000049618	ENST00000636748	
ENSG00000281028	ENST00000512921	
ENSG00000049618	ENST00000636607	
ENSG00000049618	ENST00000414678	
ENSG00000271949	ENST00000370453	
ENSG00000160606	ENST00000580518	
ENSG00000121351	ENST00000539393	P10997
ENSG00000049618	ENST00000638000	
ENSG00000197705	ENST00000359358	Q9P2G3
ENSG00000049618	ENST00000637532	
ENSG00000034053	ENST00000558402	Q99767
ENSG00000197705	ENST00000358095	Q9P2G3
ENSG00000121351	ENST00000240652	P10997
ENSG00000049618	ENST00000319584	
ENSG00000034053	ENST00000558330	Q99767
ENSG00000197705	ENST00000583263	
ENSG00000121351	ENST00000542023	
ENSG00000121351	ENST00000537593	
ENSG00000142182	ENST00000270172	Q9UJW3
ENSG00000049618	ENST00000637887	
ENSG00000204682	ENST00000377113	Q5T4H9
ENSG00000164674	ENST00000297239	Q4VX76
ENSG00000121351	ENST00000535428	
ENSG00000049618	ENST00000635849	
ENSG00000142182	ENST00000628202	Q9UJW3
ENSG00000049618	ENST00000637003	
ENSG00000170289	ENST00000320005	Q9NQW8
ENSG00000142182	ENST00000431166	
ENSG00000034053	ENST00000559709	
ENSG00000049618	ENST00000637904	
ENSG00000145014	ENST00000381975	Q2T9K0
ENSG00000155158	ENST00000512701	Q5VTQ0
ENSG00000143450	ENST00000635322	
ENSG00000139531	ENST00000266971	P51687
ENSG00000034053	ENST00000558804	
ENSG00000049618	ENST00000637810	Q8NFD5
ENSG00000174225	ENST00000450457	Q5H913
ENSG00000034053	ENST00000560283	
ENSG00000145014	ENST00000347147	Q2T9K0
ENSG00000034053	ENST00000558206	
ENSG00000049618	ENST00000637015	
ENSG00000034053	ENST00000558358	
ENSG00000174225	ENST00000450049	Q5H913
ENSG00000049618	ENST00000637568	
ENSG00000197147	ENST00000449440	
ENSG00000167552	ENST00000301071	Q71U36
ENSG00000049618	ENST00000635957	
ENSG00000174225	ENST00000372953	
ENSG00000163995	ENST00000361737	Q6H8Q1
ENSG00000119927	ENST00000348367	Q9HCL2
ENSG00000164674	ENST00000367081	Q4VX76
ENSG00000174225	ENST00000494863	
ENSG00000164674	ENST00000360448	Q4VX76
ENSG00000164674	ENST00000611299	Q4VX76
ENSG00000049618	ENST00000400790	
ENSG00000119927	ENST00000369425	
ENSG00000034053	ENST00000558259	Q99767
ENSG00000034053	ENST00000411764	Q99767
ENSG00000197147	ENST00000640258	Q6P9F7
ENSG00000197147	ENST00000639264	Q6P9F7
ENSG00000167552	ENST00000295766	Q71U36
ENSG00000197808	ENST00000396893	
ENSG00000049618	ENST00000635928	
ENSG00000215906	ENST00000426928	
ENSG00000139531	ENST00000394115	P51687
ENSG00000215906	ENST00000618559	A8MY62
ENSG00000049618	ENST00000647938	Q8NFD5
ENSG00000197147	ENST00000330947	Q6P9F7
ENSG00000139531	ENST00000547586	
ENSG00000139531	ENST00000552258	
ENSG00000139531	ENST00000548274	P51687
ENSG00000183513	ENST00000328709	Q86WW8
ENSG00000167552	ENST00000550767	Q71U36
ENSG00000145014	ENST00000473092	Q2T9K0
ENSG00000197147	ENST00000439853	Q6P9F7
ENSG00000145014	ENST00000452358	
ENSG00000175287	ENST00000372592	Q5SRE7
ENSG00000167552	ENST00000547939	
ENSG00000197808	ENST00000588268	Q8TAF7
ENSG00000145014	ENST00000429560	
ENSG00000139531	ENST00000546833	
ENSG00000167552	ENST00000546918	
ENSG00000197147	ENST00000358200	
ENSG00000197808	ENST00000360357	
ENSG00000139531	ENST00000551841	
ENSG00000175287	ENST00000428610	
ENSG00000183513	ENST00000409997	
ENSG00000167552	ENST00000552924	
ENSG00000134758	ENST00000261593	Q8WVD3
ENSG00000143450	ENST00000321531	
ENSG00000145014	ENST00000419280	
ENSG00000139531	ENST00000394109	P51687
ENSG00000175287	ENST00000412476	
ENSG00000143450	ENST00000453029	
ENSG00000075073	ENST00000373307	
ENSG00000167552	ENST00000550811	
ENSG00000197713	ENST00000359429	Q96AT9
ENSG00000134758	ENST00000578914	
ENSG00000155158	ENST00000507285	Q5VTQ0
ENSG00000139531	ENST00000550065	P51687
ENSG00000143450	ENST00000479764	
ENSG00000145014	ENST00000330115	
ENSG00000134758	ENST00000578107	
ENSG00000197808	ENST00000591370	
ENSG00000145014	ENST00000430601	
ENSG00000155158	ENST00000507993	Q5VTQ0
ENSG00000197808	ENST00000590361	
ENSG00000142512	ENST00000441969	Q96LC7
ENSG00000197808	ENST00000588844	
ENSG00000162869	ENST00000281394	Q6ZMI0
ENSG00000143450	ENST00000400999	
ENSG00000134758	ENST00000257190	Q8WVD3
ENSG00000197808	ENST00000592829	
ENSG00000155158	ENST00000506891	
ENSG00000134758	ENST00000580499	
ENSG00000152284	ENST00000282111	Q9HCS4
ENSG00000162869	ENST00000294952	Q6ZMI0
ENSG00000175287	ENST00000308941	Q5SRE7
ENSG00000197808	ENST00000614133	
ENSG00000134758	ENST00000577999	
ENSG00000197808	ENST00000618437	
ENSG00000162869	ENST00000421486	
ENSG00000155158	ENST00000380850	Q5VTQ0
ENSG00000155158	ENST00000297615	Q5VTQ0
ENSG00000143450	ENST00000635374	
ENSG00000175287	ENST00000419552	
ENSG00000152284	ENST00000442813	
ENSG00000175287	ENST00000353176	Q5SRE7
ENSG00000143450	ENST00000582415	
ENSG00000143450	ENST00000639906	Q9UMX2
ENSG00000175287	ENST00000426694	
ENSG00000075073	ENST00000373306	P21452
ENSG00000162869	ENST00000455978	
ENSG00000143450	ENST00000627780	Q9UMX2
ENSG00000075073	ENST00000619173	
ENSG00000198242	ENST00000422514	P62750
ENSG00000162869	ENST00000449090	Q6ZMI0
ENSG00000175287	ENST00000451000	
ENSG00000175287	ENST00000424503	
ENSG00000175287	ENST00000442837	
ENSG00000227868	ENST00000440767	
ENSG00000103423	ENST00000262375	Q96EY1
ENSG00000175287	ENST00000419872	
ENSG00000227868	ENST00000566855	H3BTG2
ENSG00000006652	ENST00000005558	O00458
ENSG00000175287	ENST00000421063	Q5SRE7
ENSG00000171540	ENST00000306422	Q5XKR4
ENSG00000227868	ENST00000622840	
ENSG00000105135	ENST00000263383	A1L0T0
ENSG00000142512	ENST00000353836	Q96LC7
ENSG00000064102	ENST00000538155	
ENSG00000198242	ENST00000496182	
ENSG00000167323	ENST00000525403	
ENSG00000128965	ENST00000444189	Q9BUX1
ENSG00000103423	ENST00000355296	Q96EY1
ENSG00000105135	ENST00000534378	
ENSG00000198242	ENST00000394938	
ENSG00000063601	ENST00000493995	
ENSG00000006652	ENST00000443101	
ENSG00000198242	ENST00000394935	
ENSG00000198242	ENST00000355731	
ENSG00000006652	ENST00000445335	
ENSG00000063601	ENST00000439546	
ENSG00000128965	ENST00000617768	
ENSG00000198242	ENST00000472628	
ENSG00000169902	ENST00000304842	O60507
ENSG00000006652	ENST00000417662	
ENSG00000063601	ENST00000429965	
ENSG00000198242	ENST00000578181	
ENSG00000128965	ENST00000487220	
ENSG00000063601	ENST00000434699	
ENSG00000169902	ENST00000442120	
ENSG00000105135	ENST00000598709	
ENSG00000103423	ENST00000570857	
ENSG00000142512	ENST00000442846	Q96LC7
ENSG00000006652	ENST00000403825	O00458
ENSG00000169902	ENST00000649664	O60507
ENSG00000006652	ENST00000429071	
ENSG00000169902	ENST00000451388	
ENSG00000006652	ENST00000476927	
ENSG00000127054	ENST00000435064	Q5TA45
ENSG00000103423	ENST00000575106	
ENSG00000105135	ENST00000533148	
ENSG00000006652	ENST00000440625	
ENSG00000105135	ENST00000600984	
ENSG00000103423	ENST00000576911	
ENSG00000105135	ENST00000527093	
ENSG00000041802	ENST00000265245	Q9H089
ENSG00000103423	ENST00000574895	
ENSG00000105135	ENST00000533747	
ENSG00000227600	ENST00000525601	
ENSG00000140853	ENST00000262510	Q86WI3
ENSG00000227600	ENST00000419970	
ENSG00000041802	ENST00000437613	
ENSG00000140853	ENST00000544641	
ENSG00000140853	ENST00000538059	
ENSG00000140853	ENST00000539144	Q86WI3
ENSG00000041802	ENST00000427461	
ENSG00000006652	ENST00000462155	
ENSG00000142512	ENST00000525998	
ENSG00000103423	ENST00000431375	Q96EY1
ENSG00000227600	ENST00000488435	
ENSG00000006652	ENST00000621379	O00458
ENSG00000006652	ENST00000535603	O00458
ENSG00000140853	ENST00000538805	
ENSG00000142512	ENST00000436984	Q96LC7
ENSG00000093134	ENST00000367927	Q9NY84
ENSG00000227600	ENST00000422988	
ENSG00000159873	ENST00000249064	Q8IWD4
ENSG00000064102	ENST00000261191	Q9NVM9
ENSG00000101311	ENST00000217289	Q9BQL6
ENSG00000142512	ENST00000439889	Q96LC7
ENSG00000064102	ENST00000536232	
ENSG00000143436	ENST00000368830	Q9BYD2
ENSG00000163131	ENST00000368985	P25774
ENSG00000065150	ENST00000651721	
ENSG00000064102	ENST00000538727	
ENSG00000078403	ENST00000651097	
ENSG00000093134	ENST00000425515	Q9NY84
ENSG00000064102	ENST00000544548	
ENSG00000163131	ENST00000472977	
ENSG00000039139	ENST00000265104	Q8TE73
ENSG00000101311	ENST00000378844	
ENSG00000142512	ENST00000339313	Q96LC7
ENSG00000105137	ENST00000342784	Q6ZW31
ENSG00000163131	ENST00000607427	
ENSG00000064102	ENST00000537336	
ENSG00000159873	ENST00000453543	
ENSG00000143436	ENST00000467306	
ENSG00000142512	ENST00000529627	
ENSG00000119919	ENST00000344586	Q8TAU0
ENSG00000163131	ENST00000448301	P25774
ENSG00000159873	ENST00000444523	
ENSG00000143436	ENST00000368829	
ENSG00000065150	ENST00000493281	
ENSG00000142512	ENST00000530476	
ENSG00000105137	ENST00000597977	
ENSG00000119919	ENST00000622383	
ENSG00000065150	ENST00000490369	
ENSG00000159873	ENST00000432510	
ENSG00000065150	ENST00000463157	
ENSG00000163131	ENST00000483930	
ENSG00000101311	ENST00000536936	
ENSG00000143436	ENST00000478926	
ENSG00000105137	ENST00000600440	Q6ZW31
ENSG00000105137	ENST00000600252	
ENSG00000182132	ENST00000377360	Q9NZI2
ENSG00000143436	ENST00000486707	
ENSG00000093134	ENST00000509351	Q9NY84
ENSG00000159873	ENST00000448492	Q8IWD4
ENSG00000150403	ENST00000434316	Q6UWJ1
ENSG00000143436	ENST00000492684	
ENSG00000182132	ENST00000517344	
ENSG00000105137	ENST00000602203	
ENSG00000065150	ENST00000471898	
ENSG00000159873	ENST00000421503	Q8IWD4
ENSG00000143436	ENST00000481777	
ENSG00000227600	ENST00000527704	Q9UMR5
ENSG00000065150	ENST00000489058	
ENSG00000150403	ENST00000375391	Q6UWJ1
ENSG00000065150	ENST00000481689	
ENSG00000227600	ENST00000438385	
ENSG00000065150	ENST00000480611	
ENSG00000227600	ENST00000429696	
ENSG00000182132	ENST00000328939	
ENSG00000150403	ENST00000474393	Q6UWJ1
ENSG00000065150	ENST00000485433	
ENSG00000227600	ENST00000456497	
ENSG00000150403	ENST00000473287	
ENSG00000065150	ENST00000496368	
ENSG00000227600	ENST00000431338	
ENSG00000150403	ENST00000462877	
ENSG00000227600	ENST00000485053	
ENSG00000093134	ENST00000417437	Q9NY84
ENSG00000182132	ENST00000520740	Q9NZI2
ENSG00000116815	ENST00000369489	P19256
ENSG00000102100	ENST00000635285	P78381
ENSG00000065150	ENST00000421861	
ENSG00000093134	ENST00000414302	Q9NY84
ENSG00000093134	ENST00000423615	Q9NY84
ENSG00000150403	ENST00000622371	
ENSG00000065150	ENST00000357602	O00410
ENSG00000093134	ENST00000427187	Q9NY84
ENSG00000116815	ENST00000464088	P19256
ENSG00000093134	ENST00000275223	Q9NY84
ENSG00000227600	ENST00000493809	Q9UMR5
ENSG00000065150	ENST00000475420	
ENSG00000182132	ENST00000434108	Q9NZI2
ENSG00000116815	ENST00000457047	P19256
ENSG00000227600	ENST00000442463	
ENSG00000182132	ENST00000411494	Q9NZI2
ENSG00000093134	ENST00000519686	Q9NY84
ENSG00000182132	ENST00000636734	
ENSG00000116815	ENST00000526981	
ENSG00000065150	ENST00000480641	
ENSG00000164024	ENST00000296411	P53582
ENSG00000150403	ENST00000620021	
ENSG00000065150	ENST00000490680	O00410
ENSG00000116815	ENST00000369487	
ENSG00000150403	ENST00000619336	
ENSG00000093134	ENST00000392393	Q9NY84
ENSG00000182132	ENST00000390656	
ENSG00000227600	ENST00000493225	
ENSG00000063601	ENST00000485376	Q13613
ENSG00000182132	ENST00000616807	
ENSG00000065150	ENST00000497270	
ENSG00000093134	ENST00000450865	
ENSG00000227600	ENST00000547309	
ENSG00000093134	ENST00000544102	
ENSG00000065150	ENST00000403772	
ENSG00000065150	ENST00000469360	
ENSG00000223680	ENST00000421672	
ENSG00000223680	ENST00000414077	
ENSG00000223680	ENST00000426303	
ENSG00000189079	ENST00000334344	Q68CP9
ENSG00000063601	ENST00000370390	Q13613
ENSG00000063601	ENST00000490316	
ENSG00000167323	ENST00000300737	Q13586
ENSG00000102100	ENST00000247138	P78381
ENSG00000063601	ENST00000445323	
ENSG00000102100	ENST00000635460	
ENSG00000167323	ENST00000527651	Q13586
ENSG00000063601	ENST00000438018	
ENSG00000065150	ENST00000261574	O00410
ENSG00000197713	ENST00000436630	Q96AT9
ENSG00000063601	ENST00000436701	
ENSG00000065150	ENST00000631030	
ENSG00000102100	ENST00000376529	
ENSG00000167323	ENST00000532610	
ENSG00000223680	ENST00000422628	
ENSG00000063601	ENST00000488357	
ENSG00000167323	ENST00000532919	
ENSG00000167323	ENST00000530554	
ENSG00000223680	ENST00000433322	
ENSG00000197713	ENST00000408981	
ENSG00000167323	ENST00000524822	
ENSG00000102100	ENST00000635628	
ENSG00000160563	ENST00000651950	
ENSG00000189079	ENST00000422737	
ENSG00000063601	ENST00000542156	
ENSG00000167323	ENST00000525055	
ENSG00000223680	ENST00000439772	
ENSG00000167323	ENST00000528656	
ENSG00000123200	ENST00000242848	Q5T200
ENSG00000197713	ENST00000454822	Q96AT9
ENSG00000223680	ENST00000448537	
ENSG00000167323	ENST00000532990	
ENSG00000085719	ENST00000517490	O75131
ENSG00000145936	ENST00000274629	Q16558
ENSG00000223680	ENST00000413044	
ENSG00000102100	ENST00000376521	P78381
ENSG00000085719	ENST00000621783	
ENSG00000223680	ENST00000454377	
ENSG00000144655	ENST00000273153	Q96S65
ENSG00000145936	ENST00000521859	Q16558
ENSG00000205328	ENST00000379665	A6NJZ3
ENSG00000085719	ENST00000620393	
ENSG00000223680	ENST00000440427	
ENSG00000085719	ENST00000621526	
ENSG00000186862	ENST00000433616	Q9H5P4
ENSG00000197713	ENST00000429921	Q96AT9
ENSG00000144655	ENST00000514182	Q96S65
ENSG00000123200	ENST00000282007	Q5T200
ENSG00000189079	ENST00000444670	
ENSG00000085719	ENST00000621245	
ENSG00000223680	ENST00000439604	
ENSG00000197713	ENST00000453724	
ENSG00000167323	ENST00000533977	
ENSG00000186862	ENST00000619208	Q9H5P4
ENSG00000085719	ENST00000523469	
ENSG00000189079	ENST00000457135	
ENSG00000095319	ENST00000372577	Q5SRE5
ENSG00000102100	ENST00000445167	P78381
ENSG00000197713	ENST00000438265	
ENSG00000160563	ENST00000357028	Q6P2C8
ENSG00000167323	ENST00000526596	
ENSG00000085719	ENST00000522240	
ENSG00000189079	ENST00000477947	
ENSG00000123200	ENST00000464597	
ENSG00000102100	ENST00000413561	
ENSG00000085719	ENST00000517391	
ENSG00000120563	ENST00000649382	Q6UWQ5
ENSG00000164024	ENST00000507537	
ENSG00000102100	ENST00000376515	
ENSG00000123200	ENST00000428921	
ENSG00000186862	ENST00000474125	
ENSG00000120563	ENST00000494304	
ENSG00000164024	ENST00000506238	
ENSG00000186862	ENST00000644782	
ENSG00000197713	ENST00000429907	
ENSG00000164024	ENST00000503247	
ENSG00000160563	ENST00000292035	Q6P2C8
ENSG00000181826	ENST00000314117	Q8IUW5
ENSG00000164024	ENST00000510107	
ENSG00000140853	ENST00000545081	
ENSG00000186862	ENST00000370215	Q9H5P4
ENSG00000102100	ENST00000635589	P78381
ENSG00000181826	ENST00000454158	Q8IUW5
ENSG00000160563	ENST00000651555	
ENSG00000140853	ENST00000538110	
ENSG00000120563	ENST00000375500	Q6UWQ5
ENSG00000123411	ENST00000262032	Q9H2S9
ENSG00000186862	ENST00000645349	
ENSG00000181826	ENST00000512114	
ENSG00000197713	ENST00000441588	
ENSG00000160563	ENST00000474263	Q6P2C8
ENSG00000197713	ENST00000445268	
ENSG00000140853	ENST00000543030	
ENSG00000164024	ENST00000510133	
ENSG00000167323	ENST00000616714	
ENSG00000186862	ENST00000644576	
ENSG00000197713	ENST00000452025	
ENSG00000164024	ENST00000514051	
ENSG00000140853	ENST00000538453	
ENSG00000164024	ENST00000625963	
ENSG00000182533	ENST00000343849	P56539
ENSG00000140853	ENST00000540182	
ENSG00000163995	ENST00000514025	Q6H8Q1
ENSG00000186862	ENST00000646029	
ENSG00000186862	ENST00000642474	
ENSG00000102100	ENST00000616181	
ENSG00000088205	ENST00000263239	Q9NVP1
ENSG00000182533	ENST00000397368	P56539
ENSG00000140853	ENST00000537056	
ENSG00000154274	ENST00000381980	Q8IY42
ENSG00000197713	ENST00000438204	Q96AT9
ENSG00000154274	ENST00000508175	
ENSG00000140853	ENST00000399221	
ENSG00000102100	ENST00000452555	P78381
ENSG00000154274	ENST00000284437	Q8IY42
ENSG00000197713	ENST00000438191	
ENSG00000123411	ENST00000552689	
ENSG00000277277	ENST00000613894	P0DPQ4
ENSG00000102100	ENST00000446885	
ENSG00000215421	ENST00000582337	Q9C0G0
ENSG00000197713	ENST00000411934	Q96AT9
ENSG00000140853	ENST00000545349	
ENSG00000175283	ENST00000372586	Q9UPQ8
ENSG00000102100	ENST00000635238	
ENSG00000102100	ENST00000634665	
ENSG00000154645	ENST00000400128	Q9H9P2
ENSG00000197713	ENST00000435437	
ENSG00000102100	ENST00000635015	
ENSG00000251184	ENST00000482796	
ENSG00000154645	ENST00000400131	
ENSG00000172803	ENST00000308342	Q86XE0
ENSG00000154645	ENST00000400135	
ENSG00000123411	ENST00000551103	
ENSG00000140853	ENST00000436936	Q86WI3
ENSG00000154645	ENST00000400127	Q9H9P2
ENSG00000197713	ENST00000354506	Q96AT9
ENSG00000102100	ENST00000376512	
ENSG00000123411	ENST00000547167	Q9H2S9
ENSG00000102100	ENST00000634461	
ENSG00000123411	ENST00000547791	
ENSG00000107819	ENST00000393459	Q9BWM7
ENSG00000119899	ENST00000355773	Q9NRA2
ENSG00000203485	ENST00000330634	Q27J81
ENSG00000139734	ENST00000400324	Q9NSV4
ENSG00000107819	ENST00000489434	
ENSG00000088205	ENST00000415038	
ENSG00000215421	ENST00000577538	Q9C0G0
ENSG00000123411	ENST00000431367	Q9H2S9
ENSG00000203485	ENST00000398337	Q27J81
ENSG00000215421	ENST00000299687	Q9C0G0
ENSG00000215421	ENST00000584235	
ENSG00000106524	ENST00000306999	Q8IV38
ENSG00000215421	ENST00000581829	
ENSG00000135175	ENST00000257627	P0CE71
ENSG00000107819	ENST00000224807	
ENSG00000154645	ENST00000299295	Q9H9P2
ENSG00000171530	ENST00000380377	O75347
ENSG00000203485	ENST00000392634	Q27J81
ENSG00000106524	ENST00000447802	
ENSG00000215421	ENST00000309902	Q9C0G0
ENSG00000203485	ENST00000252527	
ENSG00000154645	ENST00000543733	Q9H9P2
ENSG00000106524	ENST00000453623	
ENSG00000120498	ENST00000374333	Q8IYF3
ENSG00000163995	ENST00000447017	Q6H8Q1
ENSG00000197694	ENST00000372731	Q13813
ENSG00000197838	ENST00000330436	Q16696
ENSG00000154645	ENST00000338326	
ENSG00000171530	ENST00000517679	
ENSG00000106524	ENST00000628652	
ENSG00000197694	ENST00000630804	
ENSG00000106524	ENST00000627859	
ENSG00000139734	ENST00000377908	Q9NSV4
ENSG00000112936	ENST00000313164	P10643
ENSG00000120498	ENST00000374320	Q8IYF3
ENSG00000171530	ENST00000306388	O75347
ENSG00000230514	ENST00000448768	
ENSG00000139734	ENST00000400319	Q9NSV4
ENSG00000120498	ENST00000395889	Q8IYF3
ENSG00000171530	ENST00000520361	
ENSG00000141753	ENST00000269593	P22692
ENSG00000120498	ENST00000344304	Q8IYF3
ENSG00000139734	ENST00000400320	Q9NSV4
ENSG00000171530	ENST00000651106	
ENSG00000171530	ENST00000518338	
ENSG00000171530	ENST00000522370	
ENSG00000139734	ENST00000267215	Q9NSV4
ENSG00000124767	ENST00000373365	Q04760
ENSG00000171530	ENST00000520039	
ENSG00000273590	ENST00000622934	
ENSG00000163995	ENST00000341937	Q6H8Q1
ENSG00000107816	ENST00000426584	
ENSG00000197694	ENST00000627441	
ENSG00000163995	ENST00000361581	Q6H8Q1
ENSG00000159164	ENST00000369146	Q7L0J3
ENSG00000182793	ENST00000370989	Q7RTV2
ENSG00000273590	ENST00000619874	
ENSG00000159164	ENST00000369145	Q7L0J3
ENSG00000163995	ENST00000407564	Q6H8Q1
ENSG00000139734	ENST00000465066	Q9NSV4
ENSG00000185821	ENST00000328314	A6NM76
ENSG00000197728	ENST00000356464	P62854
ENSG00000163995	ENST00000505872	Q6H8Q1
ENSG00000151704	ENST00000392665	P48048
ENSG00000182793	ENST00000284562	Q7RTV2
ENSG00000203485	ENST00000617571	
ENSG00000139734	ENST00000498416	Q9NSV4
ENSG00000273590	ENST00000612624	Q8TCY0
ENSG00000181585	ENST00000644830	
ENSG00000163995	ENST00000428004	Q6H8Q1
ENSG00000273590	ENST00000624304	
ENSG00000273590	ENST00000624758	
ENSG00000197728	ENST00000552361	P62854
ENSG00000163995	ENST00000510277	
ENSG00000273590	ENST00000623661	
ENSG00000197728	ENST00000646449	P62854
ENSG00000186522	ENST00000356688	
ENSG00000151704	ENST00000440599	P48048
ENSG00000164715	ENST00000297293	Q8IWU2
ENSG00000181585	ENST00000326431	Q8NEW7
ENSG00000186522	ENST00000397712	Q9P0V9
ENSG00000179626	ENST00000641851	Q8NGE1
ENSG00000107816	ENST00000370223	Q9BRK4
ENSG00000179626	ENST00000641569	Q8NGE1
ENSG00000181585	ENST00000643606	Q8NEW7
ENSG00000154265	ENST00000392676	Q8WWZ7
ENSG00000186522	ENST00000397714	Q9P0V9
ENSG00000181585	ENST00000651652	
ENSG00000163995	ENST00000545242	
ENSG00000107816	ENST00000429732	
ENSG00000154265	ENST00000588877	Q8WWZ7
ENSG00000179626	ENST00000394256	Q8NGE1
ENSG00000107816	ENST00000481129	
ENSG00000186522	ENST00000437928	
ENSG00000107816	ENST00000370220	Q9BRK4
ENSG00000186522	ENST00000415095	
ENSG00000151704	ENST00000324036	P48048
ENSG00000107816	ENST00000454422	
ENSG00000143061	ENST00000369486	O75054
ENSG00000143061	ENST00000318837	O75054
ENSG00000143061	ENST00000481589	
ENSG00000184954	ENST00000327335	A6NIJ9
ENSG00000151704	ENST00000392664	P48048
ENSG00000143061	ENST00000369483	O75054
ENSG00000183258	ENST00000330503	
ENSG00000179695	ENST00000641516	Q9NZP2
ENSG00000186522	ENST00000486678	
ENSG00000179695	ENST00000641202	Q9NZP2
ENSG00000151704	ENST00000324003	
ENSG00000186522	ENST00000425498	
ENSG00000138587	ENST00000260453	Q8NEH6
ENSG00000179695	ENST00000322678	Q9NZP2
ENSG00000186522	ENST00000493445	
ENSG00000152939	ENST00000647531	Q8N4S9
ENSG00000151704	ENST00000392666	P48048
ENSG00000186522	ENST00000423520	
ENSG00000205327	ENST00000548615	A6NDL8
ENSG00000186522	ENST00000461295	
ENSG00000180535	ENST00000609256	Q7RTS1
ENSG00000186522	ENST00000411469	
ENSG00000179615	ENST00000641114	Q8NGE2
ENSG00000186522	ENST00000442746	
ENSG00000154265	ENST00000591234	
ENSG00000179615	ENST00000321688	Q8NGE2
ENSG00000154265	ENST00000586995	
