gene	chrom	position
LY6G6C	6	1092092673
LY6G6D	6	1092088933
LY6G6F	6	1092080484
LY6G6F-LY6G6D	6	1092080484
LY6H	8	1533261179
LY6K	8	1532803457
LY75	2	408723407
LY75-CD302	2	408690214
LY86	6	1066962312
LY9	1	160796188
LY96	8	1464094372
LYAR	4	693098193
LYG1	2	348202756
LYG2	2	348160727
LYL1	19	2662824128
LYN	8	1446044789
LYNX1	8	1532878096
LYNX1-SLURP2	8	1532867534
LYPD1	2	381564408
LYPD2	8	1532853212
LYPD3	19	2693186160
LYPD4	19	2691561952
LYPD5	19	2693522400
LYPD6	2	398356072
LYPD6B	2	398049312
LYPD8	1	248739611
LYPLA1	8	1444150994
LYPLA2	1	23792683
LYPLAL1	1	219173891
LYRM1	16	2417222532
LYRM2	6	1150010850
LYRM4	6	1065483000
LYRM7	5	1010176373
LYRM9	17	2514262359
LYSMD1	1	151160882
LYSMD2	15	2346107524
LYSMD3	5	969524171
LYSMD4	15	2394113040
LYST	1	235662940
LYVE1	11	1817464938
LYZ	12	2010641895
LYZL4	3	533188902
LYZL6	17	2522317682
LZIC	1	9930399
LZTFL1	3	536617951
LZTR1	22	2840216544
LZTS1	8	1410352651
LZTS2	10	1774281624
LZTS3	20	2711460652
M1AP	2	323477079
M6PR	12	1950235304
MAATS1	3	610494736
MAB21L1	13	2110002901
MAB21L2	4	839413334
MAB21L3	1	116112616
MAB21L4	2	489805433
MACC1	7	1251099104
MACF1	1	39084219
MACO1	1	25431099
MACROD1	11	1870904695
MACROD2	20	2722291962
MAD1L1	7	1232774228
MAD2L1	4	808890422
MAD2L1BP	6	1104003327
MAD2L2	1	11674775
MADCAM1	19	2650221309
MADD	11	1854179742
MAEA	4	690120218
MAEL	1	166989353
MAF	16	2475901436
MAF1	8	1534208613
MAFA	8	1533532274
MAFB	20	2748984077
MAFF	22	2857448026
MAFG	17	2568305491
MAFK	7	1232497351
MAG	19	2685020218
MAGEA1	23	3023198856
MAGEA10	23	3022150977
MAGEA11	23	3019729626
MAGEA12	23	3022752628
MAGEA2	23	3022766885
MAGEA2B	23	3022733573
MAGEA3	23	3022717299
MAGEA4	23	3021940131
MAGEA6	23	3022783172
MAGEA8	23	3019900739
MAGEA9	23	3019802677
MAGEA9B	23	3019598698
MAGEB1	23	2900266960
MAGEB10	23	2897837773
MAGEB16	23	2905818663
MAGEB17	23	2886186849
MAGEB18	23	2896155452
MAGEB2	23	2900235047
MAGEB3	23	2900252391
MAGEB4	23	2900258602
MAGEB5	23	2896233768
MAGEB6	23	2896210313
MAGEC1	23	3011921539
MAGEC2	23	3012219332
MAGEC3	23	3011854782
MAGED1	23	2921910771
MAGED2	23	2924825798
MAGED4	23	2922202389
MAGED4B	23	2922078495
MAGEE1	23	2946444397
MAGEE2	23	2945799946
MAGEF1	3	675502535
MAGEH1	23	2925468841
MAGEL2	15	2318027910
MAGI1	3	556148015
MAGI2	7	1308977473
MAGI3	1	113391034
MAGIX	23	2919179356
MAGOH	1	53227045
MAGOHB	12	1951899761
MAGT1	23	2947845686
MAIP1	2	448874162
MAJIN	11	1871844352
MAK	6	1071138029
MAK16	8	1423588136
MAL	2	343944156
MAL2	8	1509311402
MALL	2	359004058
MALRD1	10	1692328024
MALSU1	7	1254257511
MALT1	18	2628149105
MAMDC2	9	1605201284
MAMDC4	9	1672009503
MAML1	5	1058738465
MAML2	11	1902884775
MAMLD1	23	3020461983
MAMSTR	19	2698438076
MAN1A1	6	1179553396
MAN1A2	1	117368184
MAN1B1	9	1672244086
MAN1C1	1	25617798
MAN2A1	5	988695770
MAN2A2	15	2385288125
MAN2B1	19	2662371429
MAN2B2	4	695405515
MAN2C1	15	2369739823
MANBA	4	791462361
MANBAL	20	2745597462
MANEA	6	1155960017
MANEAL	1	37794183
MANSC1	12	1953623513
MANSC4	12	1969056224
MAOA	23	2913672808
MAOB	23	2913783932
MAP10	1	232805024
MAP1A	15	2337905391
MAP1B	5	951112884
MAP1LC3A	20	2742846176
MAP1LC3B	16	2483699404
MAP1LC3B2	12	2057869429
MAP1LC3C	1	241996163
MAP1S	19	2667444312
MAP2	2	458571534
MAP2K1	15	2360771265
MAP2K2	19	2653815407
MAP2K3	17	2507667807
MAP2K4	17	2498403773
MAP2K5	15	2361927253
MAP2K6	17	2555797871
MAP2K7	19	2657628754
MAP3K1	5	935820926
MAP3K10	19	2689916841
MAP3K11	11	1872504118
MAP3K12	12	1994774668
MAP3K13	3	676077243
MAP3K14	17	2531647522
MAP3K15	23	2889377215
MAP3K19	2	383883213
MAP3K2	2	376225942
MAP3K20	2	422009395
MAP3K21	1	233328029
MAP3K3	17	2550005646
MAP3K4	6	1221365509
MAP3K5	6	1196931335
MAP3K6	1	27355391
MAP3K7	6	1150890078
MAP3K7CL	21	2801655659
MAP3K8	10	1703718024
MAP3K9	14	2259584503
MAP4	3	538644429
MAP4K1	19	2688312557
MAP4K2	11	1871695364
MAP4K3	2	288168981
MAP4K4	2	350616444
MAP6	11	1882492886
MAP6D1	3	674608993
MAP7	6	1196717805
MAP7D1	1	36156418
MAP7D2	23	2890027269
MAP7D3	23	3006235896
MAP9	4	844178087
MAPK1	22	2841003376
MAPK10	4	774847532
MAPK11	22	2869499120
MAPK12	22	2869487573
MAPK13	6	1096504160
MAPK14	6	1096401735
MAPK15	8	1533819307
MAPK1IP1L	14	2243915807
MAPK3	16	2426423644
MAPK4	18	2620141420
MAPK6	15	2346430378
MAPK7	17	2505761787
MAPK8	10	1721680746
MAPK8IP1	11	1852791648
MAPK8IP2	22	2869834991
MAPK8IP3	16	2398013316
MAPK9	5	1059241736
MAPKAP1	9	1660595973
MAPKAPK2	1	206685230
MAPKAPK3	3	541409203
MAPKAPK5	12	2053136220
MAPKBP1	15	2336159193
MAPRE1	20	2741122126
MAPRE2	18	2604455979
MAPRE3	2	275940582
MAPT	17	2532345224
MARC1	1	220786945
MARC2	1	220748532
MARCH1	4	852359052
MARCH10	17	2549084589
MARCH11	5	895072823
MARCH2	19	2658146650
MARCH3	5	1005875985
MARCH4	2	465177675
MARCH5	10	1765570580
MARCH6	5	889359251
MARCH7	2	408647386
MARCH8	10	1718737324
MARCH9	12	1999049015
MARCKS	6	1174231323
MARCKSL1	1	32334597
MARCO	2	367860664
MARCOL	5	1027243950
MARF1	16	2411903669
MARK1	1	220528823
MARK2	11	1870745334
MARK3	14	2292240153
MARK4	19	2694976398
MARS	12	1998781577
MARS2	2	446623769
MARVELD2	5	948424738
MARVELD3	16	2467933206
MAS1	6	1220280533
MAS1L	6	1089860343
MASP1	3	678011708
MASP2	1	11026885
MAST1	19	2662563382
MAST2	1	45803896
MAST3	19	2667822602
MAST4	5	945602008
MASTL	10	1700434512
MAT1A	10	1753552866
MAT2A	2	334457651
MAT2B	5	1042508747
MATK	19	2653502992
MATN1	1	30713582
MATN2	8	1487991030
MATN3	2	268911474
MATN4	20	2753589965
MATR3	5	1018299333
MAU2	19	2669045669
MAVS	20	2712150823
MAX	14	2253860327
MAZ	16	2426113121
MB	22	2854841469
MB21D2	3	683590023
MBD1	18	2619745049
MBD2	18	2623637238
MBD3	19	2651303149
MBD3L1	19	2658567488
MBD3L2	19	2656774183
MBD3L3	19	2656781131
MBD3L4	19	2656762670
MBD3L5	19	2656755421
MBD4	3	620223138
MBD5	2	397377122
MBD6	12	1998817790
MBIP	14	2225153206
MBL2	10	1726047222
MBLAC1	7	1331085554
MBLAC2	5	969466519
MBNL1	3	643091831
MBNL2	13	2171804078
MBNL3	23	3002396132
MBOAT1	6	1080475863
MBOAT2	2	257777042
MBOAT4	8	1420234872
MBOAT7	19	2703898853
MBP	18	2646457888
MBTD1	17	2537563462
MBTPS1	16	2480361425
MBTPS2	23	2891856201
MC1R	16	2486226235
MC2R	18	2583362086
MC3R	20	2764545042
MC4R	18	2629848812
MC5R	18	2583303227
MCAM	11	1926215713
MCAT	22	2862367215
MCC	5	992032654
MCCC1	3	673807075
MCCC2	5	950592778
MCCD1	6	1091902592
MCEE	2	320028333
MCEMP1	19	2657401891
MCF2	23	3009598909
MCF2L	13	2187497222
MCF2L2	3	673971017
MCFD2	2	295823826
MCHR1	22	2859913618
MCHR2	6	1160294517
MCIDAS	5	934225718
MCL1	1	150577364
MCM10	10	1686443288
MCM2	3	618390104
MCM3AP	21	2818805066
MCM4	8	1438064074
MCM5	22	2854634611
MCM6	2	384759198
MCM7	7	1331051090
MCM8	20	2714248214
MCM9	6	1179188401
MCMBP	10	1793110559
MCMDC2	8	1456977070
MCOLN1	19	2657247560
MCOLN2	1	84926685
MCOLN3	1	85019123
MCPH1	8	1396509597
MCRIP1	17	2568206133
MCRIP2	16	2396948968
MCRS1	12	1990852129
MCTP1	5	973712848
MCTP2	15	2388682183
MCTS1	23	2990620703
MCU	10	1745971237
MCUB	4	798390642
MCUR1	6	1074164386
MDC1	6	1091074042
MDFI	6	1102012327
MDFIC	7	1345880575
MDGA1	6	1098010945
MDGA2	14	2235696054
MDH1	2	312507407
MDH1B	2	455656846
MDH2	7	1307006319
MDK	11	1853287885
MDM1	12	2009588740
MDM2	12	2010101964
MDM4	1	204525519
MDN1	6	1150017582
MDP1	14	2213068147
ME1	6	1143585501
ME2	18	2620373282
ME3	11	1893347106
MEA1	6	1103386047
MEAF6	1	37493769
MEAK7	16	2480786889
MECOM	3	659876546
MECP2	23	3024046833
MECR	1	29194022
MED1	17	2525790361
MED10	5	885377855
MED11	17	2491114376
MED12	23	2941135221
MED12L	3	641878564
MED13	17	2548329354
MED13L	12	2057254752
MED14	23	2910668272
MED15	22	2839741851
MED16	19	2650592910
MED17	11	1900690341
MED18	1	28330663
MED19	11	1864609865
MED20	6	1102280649
MED21	12	1968316066
MED22	9	1668498591
MED23	6	1191947870
MED24	17	2526402415
MED25	19	2699543151
MED26	19	2666300836
MED27	9	1667017624
MED28	4	706444959
MED30	8	1507623806
MED31	17	2493027353
MED4	13	2122604981
MED6	14	2259438217
MED7	5	1036144082
MED8	1	43384450
MED9	17	2503859928
MEDAG	13	2105434358
MEF2A	15	2394017037
MEF2B	19	2668870606
MEF2C	5	967727956
MEF2D	1	156467645
MEFV	16	2399550117
MEGF10	5	1006336661
MEGF11	15	2360281851
MEGF6	1	3490528
MEGF8	19	2692051053
MEGF9	9	1655762276
MEI1	22	2860933711
MEI4	6	1138064249
MEIG1	10	1688245554
MEIKIN	5	1010812588
MEIOB	16	2398141232
MEIOC	17	2531039500
MEIS1	2	315354220
MEIS2	15	2331276090
MEIS3	19	2697131286
MELK	9	1571738768
MELTF	3	687795009
MEMO1	2	280786724
MEN1	11	1871710161
MEOX1	17	2530024796
MEOX2	7	1246570545
MEP1A	6	1107166976
MEP1B	18	2601667532
MEPCE	7	1331388177
MEPE	4	776665019
MERTK	2	360817099
MESD	15	2375363136
MESP1	15	2384134061
MESP2	15	2384160275
MEST	7	1361450472
MET	7	1347657243
METAP1	4	787826058
METAP1D	2	420918333
METAP2	12	2036767666
METRN	16	2397022266
METRNL	17	2569462702
METTL1	12	1999062482
METTL11B	1	170146108
METTL14	4	807515839
METTL15	11	1835019162
METTL16	17	2488802856
METTL17	14	2209844126
METTL18	1	169792577
METTL21A	2	456500185
METTL21C	13	2177213873
METTL22	16	2404932642
METTL23	17	2563112597
METTL24	6	1170619523
METTL25	12	2023652052
METTL26	16	2396941502
METTL27	7	1304792901
METTL2A	17	2548806789
METTL2B	7	1359434924
METTL3	14	2210352381
METTL4	18	2572016461
METTL5	2	418730183
METTL6	3	506202893
METTL7A	12	1992218525
METTL7B	12	1996975241
METTL8	2	420242535
METTL9	16	2417906710
MEX3A	1	156076574
MEX3B	15	2376427077
MEX3C	18	2620653812
MEX3D	19	2651280372
MFAP1	15	2338189011
MFAP2	1	16974920
MFAP3	5	1033055075
MFAP3L	4	858821682
MFAP4	17	2505767348
MFAP5	12	1949941577
MFF	2	476248109
MFGE8	15	2383283312
MFHAS1	8	1398888951
MFN1	3	670140489
MFN2	1	11989169
MFNG	22	2856704135
MFRP	11	1926247375
MFSD10	4	691761142
MFSD11	17	2563121239
MFSD12	19	2653269519
MFSD13A	10	1775748115
MFSD14A	1	100038233
MFSD14B	9	1629531906
MFSD14C	9	1632101132
MFSD2A	1	39955293
MFSD2B	2	272928460
MFSD3	8	1534612263
MFSD4A	1	205569070
MFSD4B	6	1171633278
MFSD5	12	1994545219
MFSD6	2	439354393
MFSD6L	17	2495180246
MFSD8	4	816750934
MFSD9	2	351636783
MGA	15	2336052812
MGAM	7	1372963689
MGAM2	7	1373075032
MGARP	4	828096903
MGAT1	5	1059796986
MGAT2	14	2238475392
MGAT3	22	2858721520
MGAT4A	2	347539794
MGAT4B	5	1058803397
MGAT4C	12	2027272775
MGAT4D	4	829273740
MGAT5	2	383172767
MGAT5B	17	2563251916
MGLL	3	618483835
MGME1	20	2726266058
MGP	12	1956175625
MGRN1	16	2400931937
MGST1	12	1957647739
MGST2	4	828496324
MGST3	1	165649848
MIA	19	2690500352
MIA2	14	2228088238
MIA3	1	222618111
MIB1	18	2591219045
MIB2	1	1615460
MICA	6	1091777210
MICAL1	6	1169817768
MICAL2	11	1819067983
MICAL3	22	2837024904
MICALCL	11	1819197996
MICALL1	22	2857140595
MICALL2	7	1232392754
MICB	6	1091871771
MICU1	10	1745647280
MICU2	13	2096021091
MICU3	8	1407130209
MID1	23	2880465834
MID1IP1	23	2908821413
MID2	23	2977842893
MIDN	19	2650975106
MIEF1	22	2858745467
MIEF2	17	2504644022
MIEN1	17	2526112408
MIER1	1	66925029
MIER2	19	2650031499
MIER3	5	935928480
MIF	22	2843128647
MIF4GD	17	2561649626
MIGA1	1	77779656
MIGA2	9	1664197681
MIIP	1	12021727
MILR1	17	2550832055
MINAR1	15	2373840065
MINAR2	5	1008753543
MINDY1	1	150997287
MINDY2	15	2353155313
MINDY3	10	1689058077
MINDY4	7	1261729652
MINK1	17	2491216470
MINOS1	1	19597046
MINPP1	10	1760784001
MIOS	7	1238530634
MIOX	22	2869721070
MIP	12	1997744766
MIPEP	13	2098258190
MIPOL1	14	2226102012
MIS12	17	2491871749
MIS18A	21	2804838835
MIS18BP1	14	2234058232
MISP	19	2650481756
MISP3	19	2663798119
MITD1	2	348087738
MITF	3	560531235
MIXL1	1	226223682
MKI67	10	1801378275
MKKS	20	2718701445
MKLN1	7	1362286058
MKNK2	19	2651762548
MKRN1	7	1371412675
MKRN2	3	503348788
MKRN2OS	3	503331830
MKRN3	15	2317949700
MKS1	17	2544588965
MKX	10	1700954314
MLANA	9	1541049561
MLC1	22	2869295755
MLEC	12	2061980783
MLF1	3	649362938
MLF2	12	1948042281
MLH1	3	527785185
MLH3	14	2263871205
MLIP	6	1114392606
MLKL	16	2470979480
MLLT1	19	2655937851
MLLT10	10	1694813730
MLLT11	1	151067225
MLLT3	9	1555503529
MLLT6	17	2525088519
MLN	6	1094168402
MLNR	13	2123748180
MLPH	2	486411790
MLST8	16	2398513062
MLX	17	2528950011
MLXIP	12	2063372340
MLXIPL	7	1304552023
MLYCD	16	2480206121
MMAA	4	834469444
MMAB	12	2050850514
MMACHC	1	45500333
MMADHC	2	398488337
MMD	17	2541777220
MMD2	7	1235865554
MME	3	645875805
MMEL1	1	2590990
MMGT1	23	3005981490
MMP1	11	1909696239
MMP10	11	1909676620
MMP11	22	2843007043
MMP12	11	1909768927
MMP13	11	1909850093
MMP14	14	2211690941
MMP15	16	2454333327
MMP16	8	1478144390
MMP17	12	2073121981
MMP19	12	1997130522
MMP2	16	2451786456
MMP20	11	1909483153
MMP21	10	1799045747
MMP23B	1	1632219
MMP24	20	2743522937
MMP24OS	20	2743573912
MMP25	16	2399353894
MMP26	11	1811894039
MMP27	11	1909597593
MMP28	17	2522149386
MMP3	11	1909741953
MMP7	11	1909426603
MMP8	11	1909619175
MMP9	20	2754305125
MMRN1	4	778725276
MMRN2	10	1760215828
MMS19	10	1770737777
MMS22L	6	1157520383
MMUT	6	1109805305
MN1	22	2846985087
MNAT1	14	2249588986
MND1	4	842175042
MNDA	1	158842154
MNS1	15	2350813018
MNT	17	2488769787
MNX1	7	1387963678
MOAP1	14	2282037310
MOB1A	2	323074931
MOB1B	4	759732841
MOB2	11	1808375999
MOB3A	19	2651798204
MOB3B	9	1562487673
MOB3C	1	46609655
MOB4	2	446434450
MOBP	3	530293707
MOCOS	18	2605665001
MOCS1	6	1100279934
MOCS2	5	932103954
MOCS3	20	2759255041
MOG	6	1090030787
MOGAT1	2	471590149
MOGAT2	11	1882623716
MOGAT3	7	1332154081
MOGS	2	323379638
MOK	14	2291083412
MON1A	3	540700651
MON1B	16	2473498198
MON2	12	2003760694
MORC1	3	599750602
MORC2	22	2850160975
MORC3	21	2808890063
MORC4	23	2976957945
MORF4L1	15	2373256935
MORF4L2	23	2973692627
MORN1	1	2321383
MORN2	2	287799805
MORN3	12	2062946220
MORN4	10	1770895348
MORN5	9	1657317059
MOS	8	1446215871
MOSMO	16	2418315278
MOSPD1	23	3004905627
MOSPD2	23	2884889995
MOSPD3	7	1331570950
MOV10	1	112674913
MOV10L1	22	2869324261
MOXD1	6	1192670730
MPC1	6	1226739006
MPC1L	23	2910640032
MPC2	1	167918323
MPDU1	17	2493966749
MPDZ	9	1548264051
MPEG1	11	1866116542
MPG	16	2396385286
MPHOSPH10	2	320049029
MPHOSPH6	16	2478455707
MPHOSPH8	13	2094161591
MPHOSPH9	12	2064450293
MPI	15	2369273991
MPIG6B	6	1092096961
MPL	1	43337849
MPLKIP	7	1271091217
MPND	19	2654068403
MPO	17	2544653542
MPP1	23	3024795643
MPP2	17	2530260693
MPP3	17	2530184587
MPP4	2	450563573
MPP5	14	2256133294
MPP6	7	1255581826
MPP7	10	1701333150
MPPE1	18	2581361906
MPPED1	22	2862659158
MPPED2	11	1837294716
MPRIP	17	2503425735
MPST	22	2856254009
MPV17	2	276228275
MPV17L	16	2411702874
MPV17L2	19	2667918091
MPZ	1	161305876
MPZL1	1	167722152
MPZL2	11	1925163077
MPZL3	11	1925135721
MR1	1	181034008
MRAP	21	2804868770
MRAP2	6	1144428896
MRAS	3	629164521
MRC1	10	1691088551
MRC2	17	2549010689
MRE11	11	1901325952
MREG	2	464863226
MRFAP1	4	695471167
MRFAP1L1	4	695539550
MRGBP	20	2771092722
MRGPRD	11	1875885848
MRGPRE	11	1810133688
MRGPRF	11	1875911105
MRGPRG	11	1810123771
MRGPRX1	11	1825839643
MRGPRX2	11	1825961237
MRGPRX3	11	1825043030
MRGPRX4	11	1825079084
MRI1	19	2663489398
MRLN	10	1733016145
MRM1	17	2522984697
MRM2	7	1233193280
MRM3	17	2487165265
MRNIP	5	1058842743
MRO	18	2620276798
MROH1	8	1534266756
MROH2A	2	482697722
MROH2B	5	920003404
MROH6	8	1533670168
MROH7	1	54652927
MROH9	1	170945557
MRPL1	4	766693153
MRPL10	17	2534207091
MRPL11	11	1873341834
MRPL12	17	2568086388
MRPL13	8	1510499033
MRPL14	6	1104487420
MRPL15	8	1444238213
MRPL16	11	1866712174
MRPL17	11	1813587945
MRPL18	6	1220164165
MRPL19	2	324565171
MRPL2	6	1103427851
MRPL20	1	1402083
MRPL21	11	1875797158
MRPL22	5	1033946463
MRPL23	11	1808853190
MRPL24	1	156737398
MRPL27	17	2536750978
MRPL28	16	2396674651
MRPL3	3	622254360
MRPL30	2	348104567
MRPL32	7	1273890545
MRPL33	2	276690141
MRPL34	19	2667030702
MRPL35	2	335117854
MRPL36	5	880803976
MRPL37	1	54200244
MRPL38	17	2562281736
MRPL39	21	2798155505
MRPL4	19	2659977063
MRPL40	22	2838666727
MRPL41	9	1672709168
MRPL42	12	2034762772
MRPL43	10	1774258338
MRPL44	2	472875836
MRPL45	17	2524680070
MRPL46	15	2382843530
MRPL47	3	670380509
MRPL48	11	1880693799
MRPL49	11	1872028174
MRPL50	9	1636547552
MRPL51	12	1947785757
MRPL52	14	2211684036
MRPL53	2	323390482
MRPL54	19	2653487510
MRPL55	1	228106760
MRPL57	13	2095704759
MRPL58	17	2561395573
MRPL9	1	151760050
MRPS10	6	1102581866
MRPS11	15	2382851635
MRPS12	19	2688656104
MRPS14	1	175014669
MRPS15	1	36455788
MRPS16	10	1746529937
MRPS17	7	1286911354
MRPS18A	6	1104045339
MRPS18B	6	1090991443
MRPS18C	4	772286382
MRPS2	9	1670657797
MRPS21	1	150294367
MRPS22	3	630135664
MRPS23	17	2544222669
MRPS24	7	1274824857
MRPS25	3	505844078
MRPS26	20	2711342267
MRPS27	5	951226261
MRPS28	8	1470021909
MRPS30	5	923814315
MRPS31	13	2115257214
MRPS33	7	1371964588
MRPS34	16	2398079197
MRPS35	12	1969004330
MRPS36	5	948223182
MRPS5	2	344005720
MRPS6	21	2806643499
MRPS7	17	2561644787
MRPS9	2	353956456
MRRF	9	1657427978
MRS2	6	1084776624
MRTFA	22	2859645562
MRTFB	16	2410447583
MRTO4	1	19251836
MRVI1	11	1817482159
MS4A1	11	1867368202
MS4A10	11	1867696163
MS4A12	11	1867403146
MS4A13	11	1867423911
MS4A14	11	1867302406
MS4A15	11	1867669561
MS4A2	11	1866994593
MS4A3	11	1866966988
MS4A4A	11	1867186503
MS4A5	11	1867335502
MS4A6A	11	1867077985
MS4A6E	11	1867240723
MS4A7	11	1867288969
MS4A8	11	1867606688
MSANTD1	4	692076959
MSANTD2	11	1931673003
MSANTD3	9	1635599025
MSANTD4	11	1912915362
MSC	8	1461945590
MSGN1	2	266734882
MSH2	2	296321555
MSH3	5	959660080
MSH4	1	75796986
MSH5	6	1092114044
MSH6	2	296701597
MSI1	12	2061639077
MSI2	17	2543639629
MSL1	17	2526509090
MSL2	3	626942784
MSL3	23	2881774730
MSLN	16	2397069657
MSMB	10	1719312507
MSMO1	4	854163675
MSMP	9	1570910186
MSN	23	2935684308
MSR1	8	1406213014
MSRA	8	1400157446
MSRB1	16	2398246088
MSRB2	10	1696374694
MSRB3	12	2006572255
MSS51	10	1746703638
MST1	3	540475665
MST1R	3	540678944
MSTN	2	438975621
MSTO1	1	155610249
MSX1	4	693690204
MSX2	5	1053730012
MT1A	16	2452945715
MT1B	16	2452958930
MT1E	16	2452932828
MT1F	16	2452965035
MT1G	16	2452973855
MT1H	16	2452976861
MT1HL1	1	237004187
MT1M	16	2452939708
MT1X	16	2452989517
MT2A	16	2452915632
MT3	16	2452896567
MT4	16	2452872105
MTA1	14	2294274159
MTA2	11	1869499702
MTA3	2	291487109
MTAP	9	1556959835
MTBP	8	1510548400
MTCH1	6	1097342480
MTCH2	11	1854524660
MTCL1	18	2578195912
MTCP1	23	3025081956
MTDH	8	1487747436
MTERF1	7	1322831752
MTERF2	12	2048271043
MTERF3	8	1486342420
MTERF4	2	490014361
MTF1	1	37815136
MTF2	1	93079527
MTFMT	15	2359386979
MTFP1	22	2849660052
MTFR1	8	1455772882
MTFR1L	1	25823105
MTFR2	6	1196604852
MTG1	10	1806673306
MTG2	20	2770489619
MTHFD1	14	2253242551
MTHFD1L	6	1211239400
MTHFD2	2	323117005
MTHFD2L	4	762988443
MTHFR	1	11790680
MTHFS	15	2374229127
MTHFSD	16	2482838987
MTIF2	2	304155011
MTIF3	13	2101963517
MTM1	23	3020609081
MTMR1	23	3020709997
MTMR10	15	2325325387
MTMR11	1	149928867
MTMR12	5	911235130
MTMR14	3	500441221
MTMR2	11	1902741117
MTMR3	22	2849205232
MTMR4	17	2544874549
MTMR6	13	2099777074
MTMR7	8	1407402791
MTMR8	23	2934285003
MTMR9	8	1401387818
MTNR1A	4	875363993
MTNR1B	11	1899875553
MTO1	6	1133835432
MTOR	1	11107485
MTPAP	10	1703592694
MTPN	7	1366888084
MTR	1	236795704
MTREX	5	934313366
MTRF1	13	2115744957
MTRF1L	6	1213363472
MTRNR2L1	17	2508906948
MTRNR2L10	23	2925198386
MTRNR2L3	20	2765655163
MTRNR2L4	16	2399678792
MTRNR2L5	10	1728878985
MTRNR2L6	7	1373625389
MTRNR2L7	10	1710881055
MTRNR2L8	11	1817413979
MTRR	5	886876147
MTSS1	8	1514655921
MTSS1L	16	2466970653
MTTP	4	788394400
MTURN	7	1261093295
MTUS1	8	1407748855
MTUS2	13	2103956685
MTX1	1	155208805
MTX2	2	425187993
MTX3	5	958989036
MUC1	1	155186135
MUC12	7	1331927781
MUC13	3	615699784
MUC15	11	1833466892
MUC16	19	2658573741
MUC17	7	1331978294
MUC20	3	686512645
MUC21	6	1091357536
MUC22	6	1091384284
MUC3A	7	1331907783
MUC4	3	686538813
MUC5AC	11	1808063827
MUC5B	11	1808128951
MUC6	11	1807919283
MUC7	4	759304326
MUCL1	12	1996148069
MUCL3	6	1091314577
MUL1	1	20500690
MUS81	11	1872766581
MUSK	9	1645825991
MUSTN1	3	543624961
MUTYH	1	45329306
MVB12A	19	2667144945
MVB12B	9	1661484016
MVD	16	2484959501
MVK	12	2050868309
MVP	16	2426137526
MX1	21	2814001869
MX2	21	2813946705
MXD1	2	318833694
MXD3	5	1056312471
MXD4	4	691080848
MXI1	10	1783486894
MXRA5	23	2873326182
MXRA7	17	2563060474
MXRA8	1	1353301
MYADM	19	2703598339
MYADML2	17	2568323704
MYB	6	1195555091
MYBBP1A	17	2490921826
MYBL1	8	1456667626
MYBL2	20	2751963482
MYBPC1	12	2042888557
MYBPC2	19	2700157763
MYBPC3	11	1854237698
MYBPH	1	203168659
MYBPHL	1	109294239
MYC	8	1517839523
MYCBP	1	38864670
MYCL	1	39897372
MYCN	2	264858950
MYCT1	6	1213071480
MYDGF	19	2654382814
MYEF2	15	2342526825
MYEOV	11	1876201182
MYF5	12	2022010550
MYF6	12	2022001206
MYH1	17	2496875302
MYH10	17	2494858690
MYH11	16	2412010967
MYH13	17	2496683837
MYH14	19	2699935175
MYH15	3	599173182
MYH2	17	2496904166
MYH3	17	2497011539
MYH4	17	2496826261
MYH6	14	2212236163
MYH7	14	2212266977
MYH7B	20	2743271693
MYH8	17	2496773340
MYH9	22	2855516840
MYL1	2	459209409
MYL10	7	1332571633
MYL12A	18	2572729784
MYL12B	18	2572750360
MYL2	12	2052204563
MYL3	3	537649881
MYL4	17	2533592309
MYL5	4	689508331
MYL6	12	1997451888
MYL6B	12	1997447405
MYL7	7	1275097079
MYL9	20	2744841083
MYLIP	6	1076502900
MYLK	3	614405742
MYLK2	20	2740115779
MYLK3	16	2443014680
MYLK4	6	1063044878
MYLPF	16	2426681834
MYMK	9	1668671722
MYMX	6	1104591049
MYNN	3	660565933
MYO10	5	895672044
MYO15A	17	2504501687
MYO16	13	2183157687
MYO18A	17	2515457656
MYO18B	22	2844995265
MYO19	17	2522879137
MYO1A	12	1998322241
MYO1B	2	440195259
MYO1C	17	2487848612
MYO1D	17	2518877645
MYO1E	15	2353521297
MYO1F	19	2658246337
MYO1G	7	1275920897
MYO1H	12	2050682205
MYO3A	10	1699231196
MYO3B	2	419096651
MYO5A	15	2346697613
MYO5B	18	2619303932
MYO5C	15	2346577819
MYO6	6	1136191125
MYO7A	11	1884036462
MYO7B	2	376478086
MYO9A	15	2366210497
MYO9B	19	2666826527
MYOC	1	171635925
MYOCD	17	2499049075
MYOD1	11	1824625610
MYOF	10	1766586048
MYOG	1	203083910
MYOM1	18	2572544723
MYOM2	8	1392153696
MYOM3	1	24057364
MYORG	9	1569527885
MYOT	5	1016876004
MYOZ1	10	1746911015
MYOZ2	4	807966830
MYOZ3	5	1029668294
MYPN	10	1741400524
MYPOP	19	2695615432
MYRF	11	1868658572
MYRFL	12	2011119004
MYRIP	3	530692454
MYSM1	1	58659997
MYT1	20	2772495060
MYT1L	2	250710230
MYZAP	15	2351975952
MZB1	5	1018393117
MZF1	19	2708286881
MZT1	13	2147238164
MZT2A	2	380402424
MZT2B	2	379100646
N4BP1	16	2444849880
N4BP2	4	728927645
N4BP2L1	13	2106930784
