Gene	ENST_ID
LRRC71	ENST00000337428
LRRC8C	ENST00000370454
LRRC74A	ENST00000393774
LRRC8A	ENST00000259324
LRRC72	ENST00000401542
LRRC75B	ENST00000318753
LRRN1	ENST00000319331
LRRC8D	ENST00000337338
LRRC75A	ENST00000470794
LRRIQ3	ENST00000354431
LRRK2	ENST00000298910
LRRC8B	ENST00000330947
LRRC8E	ENST00000306708
LRRIQ1	ENST00000393217
LRRCC1	ENST00000360375
LRRC9	ENST00000445360
LRRFIP2	ENST00000336686
LRRD1	ENST00000430130
LRRIQ4	ENST00000340806
LRRFIP1	ENST00000392000
LRRC74B	ENST00000442047
LRRK1	ENST00000388948
LRRN3	ENST00000308478
LRRN4CL	ENST00000317449
LRRN2	ENST00000367175
LRRN4	ENST00000378858
LRRTM2	ENST00000274711
LRRTM1	ENST00000295057
LRSAM1	ENST00000300417
LRRTM3	ENST00000361320
LRWD1	ENST00000292616
LSM6	ENST00000296581
LSM8	ENST00000249299
LSG1	ENST00000265245
LSMEM1	ENST00000312849
LRTM1	ENST00000273286
LSM3	ENST00000306024
LSM11	ENST00000286307
LSM12	ENST00000293406
LSM1	ENST00000311351
LSMEM2	ENST00000316436
LRTM2	ENST00000299194
LSM14B	ENST00000279068
LSM2	ENST00000375661
LSM7	ENST00000252622
LRRTM4	ENST00000409093
LSM10	ENST00000315732
LRTOMT	ENST00000289488
LSM5	ENST00000450169
LSM14A	ENST00000433627
LSAMP	ENST00000490035
LSM4	ENST00000593829
LSP1	ENST00000311604
LST1	ENST00000400264
LSR	ENST00000361790
LSS	ENST00000356396
LTB	ENST00000376117
LTA4H	ENST00000228740
LTB4R	ENST00000345363
LTBP2	ENST00000261978
LTA	ENST00000412851
LTBP1	ENST00000404816
LTBP3	ENST00000301873
LTBR	ENST00000228918
LTB4R2	ENST00000528054
LTBP4	ENST00000308370
LTC4S	ENST00000292596
LUM	ENST00000266718
LUC7L3	ENST00000240304
LTF	ENST00000231751
LURAP1L	ENST00000319264
LUZP2	ENST00000336930
LUZP4	ENST00000371920
LTO1	ENST00000279147
LUC7L2	ENST00000354926
LVRN	ENST00000357872
LUZP1	ENST00000302291
LTK	ENST00000263800
LUC7L	ENST00000293872
LURAP1	ENST00000371980
LTV1	ENST00000367576
LUZP6	ENST00000589735
LXN	ENST00000264265
LY6E	ENST00000292494
LYPD3	ENST00000244333
LYG2	ENST00000333017
LYL1	ENST00000264824
LY6H	ENST00000430474
LY86	ENST00000230568
LY6G5C	ENST00000324540
LYPD6	ENST00000334166
LY6K	ENST00000292430
LY75	ENST00000263636
LYN	ENST00000519728
LY6D	ENST00000301263
LYNX1	ENST00000335822
LY9	ENST00000263285
LYG1	ENST00000308528
LYPD2	ENST00000359228
LYAR	ENST00000343470
LYPD6B	ENST00000409029
LYPD1	ENST00000397463
LY6G5B	ENST00000375864
LY96	ENST00000284818
LY75-CD302	ENST00000504764
LYPD5	ENST00000377950
LY6G6F	ENST00000375832
LY6G6D	ENST00000375825
LY6G6C	ENST00000375819
LYPD4	ENST00000609812
LYPLA1	ENST00000316963
LYPLA2	ENST00000374514
LYPLAL1	ENST00000366928
LYRM9	ENST00000379102
LYRM4	ENST00000330636
LYRM1	ENST00000219168
LYSMD1	ENST00000368908
LYRM7	ENST00000379380
LYST	ENST00000389793
LZTR1	ENST00000215739
M6PR	ENST00000000412
LZTS1	ENST00000265801
M1AP	ENST00000290536
LYVE1	ENST00000256178
MAATS1	ENST00000273390
LZTS2	ENST00000370220
LYSMD4	ENST00000409796
LYZ	ENST00000261267
LYPD8	ENST00000590317
LYSMD3	ENST00000315948
LZTFL1	ENST00000296135
LYZL4	ENST00000287748
MAB21L3	ENST00000369500
MAB21L1	ENST00000379919
LZTS3	ENST00000329152
LYSMD2	ENST00000267838
MAB21L2	ENST00000317605
LZIC	ENST00000377213
LYRM2	ENST00000523377
LYZL6	ENST00000585556
MAFB	ENST00000373313
MACROD2	ENST00000217246
MAD2L1	ENST00000296509
MAB21L4	ENST00000388934
MAEA	ENST00000303400
MACROD1	ENST00000255681
MACC1	ENST00000332878
MAD2L2	ENST00000235310
MADCAM1	ENST00000215637
MADD	ENST00000311027
MAGEA12	ENST00000357916
MAGEA10	ENST00000244096
MAFA	ENST00000333480
MAGEA4	ENST00000276344
MAF	ENST00000393350
MAD1L1	ENST00000265854
MAGEA2B	ENST00000331220
MAGEA3	ENST00000370278
MAGEA11	ENST00000355220
MAFK	ENST00000343242
MAF1	ENST00000322428
MAGEA2	ENST00000331220
MAD2L1BP	ENST00000372171
MAFG	ENST00000357736
MAFF	ENST00000338483
MAEL	ENST00000367872
MAGEA1	ENST00000356661
MACF1	ENST00000372915
MAG	ENST00000392213
MACO1	ENST00000374343
MAGEA6	ENST00000329342
MAGEA9	ENST00000243314
MAGEB2	ENST00000378988
MAGEC2	ENST00000247452
MAGEB1	ENST00000378981
MAGED4	ENST00000335504
MAGEC3	ENST00000298296
MAGEB18	ENST00000325250
MAGI3	ENST00000307546
MAGEB10	ENST00000356790
MAGI2	ENST00000354212
MAGEB17	ENST00000400003
MAGEA8	ENST00000286482
MAGEB3	ENST00000361644
MAGEC1	ENST00000285879
MAGED1	ENST00000326587
MAGI1	ENST00000402939
MAGEB16	ENST00000399985
MAGEE2	ENST00000373359
MAGED2	ENST00000218439
MAGIX	ENST00000595224
MAGEB6	ENST00000379034
MAGEB4	ENST00000378982
MAGED4B	ENST00000431659
MAGEF1	ENST00000317897
MAGEH1	ENST00000342972
MAGEE1	ENST00000361470
MAGEB5	ENST00000602297
MAGEL2	ENST00000532292
MAGEA9B	ENST00000595065
MAGOH	ENST00000371470
MAGOHB	ENST00000320756
MAGT1	ENST00000358075
MAJIN	ENST00000301896
MAK16	ENST00000360128
MAIP1	ENST00000295079
MAL	ENST00000309988
MAK	ENST00000313243
MAL2	ENST00000276681
MALL	ENST00000272462
MALT1	ENST00000348428
MAMLD1	ENST00000262858
MAML1	ENST00000292599
MAN2C1	ENST00000267978
MAN2A1	ENST00000261483
MAN2B2	ENST00000285599
MAN1C1	ENST00000374332
MANBA	ENST00000226578
MAN1A1	ENST00000368468
MAMSTR	ENST00000318083
MAN1A2	ENST00000356554
MAN2A2	ENST00000360468
MANBAL	ENST00000373605
MAMDC2	ENST00000377182
MAN1B1	ENST00000371589
MALSU1	ENST00000466681
MALRD1	ENST00000454679
MAMDC4	ENST00000445819
MAML2	ENST00000524717
MAN2B1	ENST00000456935
MANEAL	ENST00000373045
MANSC4	ENST00000381273
MANEA	ENST00000358812
MAOB	ENST00000378069
MAP1B	ENST00000296755
MAOA	ENST00000338702
MANSC1	ENST00000535902
MAP10	ENST00000418460
MAP1A	ENST00000300231
MAP1LC3A	ENST00000360668
MAP1S	ENST00000324096
MAP3K13	ENST00000265026
MAP3K12	ENST00000267079
MAP1LC3B	ENST00000268607
MAP2K2	ENST00000262948
MAP1LC3C	ENST00000357246
MAP2K7	ENST00000397979
MAP3K15	ENST00000338883
MAP2K5	ENST00000178640
MAP3K19	ENST00000375845
MAP2K3	ENST00000342679
MAP2K1	ENST00000307102
MAP3K11	ENST00000309100
MAP3K10	ENST00000253055
MAP3K14	ENST00000344686
MAP2K4	ENST00000353533
MAP2	ENST00000360351
MAP3K1	ENST00000399503
MAP1LC3B2	ENST00000556529
MAP2K6	ENST00000590474
MAP3K3	ENST00000361733
MAP4K3	ENST00000263881
MAP3K7CL	ENST00000286791
MAP6	ENST00000304771
MAP9	ENST00000311277
MAP7D3	ENST00000316077
MAP3K6	ENST00000357582
MAP3K20	ENST00000375213
MAP3K4	ENST00000392142
MAP3K7	ENST00000369329
MAPK15	ENST00000338033
MAPK14	ENST00000229794
MAP4K1	ENST00000591517
MAP3K5	ENST00000359015
MAPK13	ENST00000211287
MAP3K8	ENST00000263056
MAPK12	ENST00000215659
MAPK10	ENST00000359221
MAP7	ENST00000354570
MAP4K2	ENST00000294066
MAPK11	ENST00000330651
MAPK1	ENST00000215832
MAP6D1	ENST00000318631
MAP4K4	ENST00000347699
MAP3K2	ENST00000344908
MAP3K21	ENST00000366624
MAP4	ENST00000360240
MAP7D1	ENST00000373151
MAP7D2	ENST00000379651
MAP3K9	ENST00000554752
MAPK1IP1L	ENST00000395468
MAPK3	ENST00000263025
MAPK6	ENST00000261845
MAPK7	ENST00000308406
MAPK4	ENST00000400384
MAPK8IP1	ENST00000241014
MAPK8	ENST00000374189
MAPK8IP2	ENST00000329492
MAPK8IP3	ENST00000250894
MAPK9	ENST00000452135
MAPKAP1	ENST00000265960
MAPKAPK2	ENST00000367103
MARCH1	ENST00000274056
MARC1	ENST00000366910
MAPKBP1	ENST00000456763
MARCH7	ENST00000259050
MARCH4	ENST00000273067
MAPRE3	ENST00000233121
MARCH3	ENST00000308660
MARCH11	ENST00000332432
MAPKAPK3	ENST00000357955
MAPT	ENST00000262410
MAPRE2	ENST00000300249
MARCH6	ENST00000274140
MARCH5	ENST00000358935
MARCH10	ENST00000311269
MARCH2	ENST00000215555
MARC2	ENST00000366913
MAPRE1	ENST00000375571
MAPKAPK5	ENST00000551404
MARCKSL1	ENST00000329421
MARCH9	ENST00000266643
MARCH8	ENST00000319836
MARCKS	ENST00000368635
MARCO	ENST00000327097
MARK2	ENST00000402010
MARS	ENST00000262027
MARK1	ENST00000366917
MARF1	ENST00000396368
MAS1	ENST00000252660
MARVELD3	ENST00000268485
MAT2B	ENST00000321757
MARVELD2	ENST00000325631
MAST3	ENST00000262811
MATN1	ENST00000373765
MAT1A	ENST00000372213
MASP1	ENST00000337774
MAST1	ENST00000251472
MAT2A	ENST00000306434
MAS1L	ENST00000377127
MAST2	ENST00000361297
MARK4	ENST00000262891
MATK	ENST00000310132
MASP2	ENST00000400897
MARS2	ENST00000282276
MAST4	ENST00000403625
MATN2	ENST00000254898
MASTL	ENST00000375940
MARK3	ENST00000429436
MARCOL	ENST00000513133
MB	ENST00000359787
MAU2	ENST00000262815
MBD3L1	ENST00000305625
MATN3	ENST00000407540
MBD3L2	ENST00000381393
MBL2	ENST00000373968
MATN4	ENST00000372754
MBD3L3	ENST00000333843
MATR3	ENST00000394805
MBD4	ENST00000249910
MBD1	ENST00000269468
MBD6	ENST00000355673
MB21D2	ENST00000392452
MBD3	ENST00000434436
MBD2	ENST00000256429
MAX	ENST00000358664
MBD3L5	ENST00000329753
MBNL3	ENST00000370853
MBOAT2	ENST00000305997
MBNL1	ENST00000282486
MAVS	ENST00000428216
MBOAT4	ENST00000320542
MBLAC2	ENST00000316610
MBOAT1	ENST00000324607
MBD3L4	ENST00000381394
MBNL2	ENST00000376673
MBD5	ENST00000407073
MAZ	ENST00000322945
MBIP	ENST00000416007
MBLAC1	ENST00000398075
MCHR2	ENST00000281806
MCL1	ENST00000369026
MC3R	ENST00000243911
MCEE	ENST00000244217
MCAT	ENST00000290429
MBOAT7	ENST00000245615
MC5R	ENST00000324750
MCC	ENST00000302475
MCHR1	ENST00000249016
MCM3AP	ENST00000291688
MCAM	ENST00000264036
MBTPS2	ENST00000379484
MBP	ENST00000355994
MBTPS1	ENST00000343411
MBTD1	ENST00000415868
MCCC1	ENST00000265594
MCFD2	ENST00000319466
MC2R	ENST00000327606
MCM4	ENST00000262105
MCCD1	ENST00000376191
MC4R	ENST00000299766
MCF2	ENST00000370576
MCF2L2	ENST00000328913
MCM2	ENST00000265056
MCEMP1	ENST00000333598
MCCC2	ENST00000340941
MCF2L	ENST00000375608
MCIDAS	ENST00000513312
MCM10	ENST00000484800
MC1R	ENST00000555147
MCOLN1	ENST00000264079
MCM6	ENST00000264156
MCM5	ENST00000216122
MCM9	ENST00000316316
MCPH1	ENST00000344683
MDH1	ENST00000233114
MDFI	ENST00000230321
MCTS1	ENST00000371317
MCOLN3	ENST00000370589
MCM7	ENST00000303887
MCUB	ENST00000394650
MCUR1	ENST00000379170
MCMBP	ENST00000360003
MCM8	ENST00000378896
MCMDC2	ENST00000422365
MDK	ENST00000359803
MCTP1	ENST00000515393
MDGA2	ENST00000399232
MDM1	ENST00000303145
MCRIP2	ENST00000307650
MDH1B	ENST00000374412
MCTP2	ENST00000357742
MCOLN2	ENST00000370608
MCU	ENST00000373053
MCRIP1	ENST00000455127
MDH2	ENST00000315758
MDC1	ENST00000376406
MCRS1	ENST00000343810
MDFIC	ENST00000393486
MDGA1	ENST00000434837
MEAK7	ENST00000343629
MECR	ENST00000263702
MED12	ENST00000374080
MDN1	ENST00000369393
MEA1	ENST00000244711
ME2	ENST00000321341
MDM4	ENST00000367182
MDP1	ENST00000288087
MEAF6	ENST00000296214
ME1	ENST00000369705
MDM2	ENST00000462284
ME3	ENST00000393324
MED13L	ENST00000281928
MED15	ENST00000263205
MECOM	ENST00000468789
MED17	ENST00000251871
MED1	ENST00000300651
MED18	ENST00000373842
MED11	ENST00000293777
MECP2	ENST00000303391
MED20	ENST00000265350
MED10	ENST00000255764
MED14	ENST00000324817
MED22	ENST00000343730
MED19	ENST00000337672
MED16	ENST00000325464
MED13	ENST00000397786
MED21	ENST00000282892
MED23	ENST00000368068
MED12L	ENST00000474524
MED30	ENST00000297347
MED27	ENST00000292035
MED26	ENST00000263390
MED25	ENST00000312865
MED4	ENST00000258648
MED28	ENST00000237380
MED24	ENST00000394128
MED31	ENST00000225728
MED6	ENST00000256379
MEF2D	ENST00000348159
MED7	ENST00000286317
MEFV	ENST00000219596
MEGF10	ENST00000274473
MEF2B	ENST00000444486
MEGF8	ENST00000251268
MEIS1	ENST00000272369
MEIG1	ENST00000378240
MED8	ENST00000372457
MEDAG	ENST00000380482
MEGF6	ENST00000356575
MEGF9	ENST00000373930
MED9	ENST00000268711
MEF2C	ENST00000437473
MEIKIN	ENST00000442687
MEF2A	ENST00000354410
MEGF11	ENST00000409699
MEI1	ENST00000401548
MEIOB	ENST00000397344
MEIOC	ENST00000409122
MEI4	ENST00000602452
MELK	ENST00000298048
MEMO1	ENST00000295065
MEP1A	ENST00000230588
MERTK	ENST00000295408
MELTF	ENST00000296350
METTL17	ENST00000339374
METRNL	ENST00000320095
METTL16	ENST00000263092
MET	ENST00000397752
MEPE	ENST00000361056
MEOX1	ENST00000318579
METTL14	ENST00000388822
METTL18	ENST00000303469
MESP1	ENST00000300057
METAP2	ENST00000323666
MESP2	ENST00000341735
MEOX2	ENST00000262041
METTL15	ENST00000407364
MEIS2	ENST00000561208
METAP1	ENST00000296411
MEN1	ENST00000337652
METTL1	ENST00000324871
MEST	ENST00000223215
MEP1B	ENST00000269202
MEIS3	ENST00000558555
MESD	ENST00000261758
MEPCE	ENST00000310512
METAP1D	ENST00000315796
METTL11B	ENST00000439373
METRN	ENST00000568223
METTL24	ENST00000338882
METTL21C	ENST00000267273
METTL3	ENST00000298717
METTL9	ENST00000358154
METTL8	ENST00000392604
MFAP3	ENST00000322602
METTL2A	ENST00000311506
METTL5	ENST00000260953
MFGE8	ENST00000268150
METTL27	ENST00000297873
MEX3B	ENST00000329713
METTL21A	ENST00000406927
METTL2B	ENST00000262432
METTL26	ENST00000301686
METTL7A	ENST00000332160
METTL7B	ENST00000394252
METTL22	ENST00000381920
MFAP1	ENST00000267812
MFF	ENST00000353339
MFAP5	ENST00000359478
MFAP3L	ENST00000361618
MFAP4	ENST00000299610
MEX3D	ENST00000402693
METTL25	ENST00000248306
MEX3C	ENST00000406189
METTL6	ENST00000383790
MFAP2	ENST00000375535
METTL23	ENST00000341249
METTL4	ENST00000574538
MEX3A	ENST00000532414
MFNG	ENST00000356998
MFSD6	ENST00000281416
MFHAS1	ENST00000276282
MFSD4B	ENST00000368847
MFSD13A	ENST00000238936
MFRP	ENST00000449574
MFSD3	ENST00000301327
MGAT4A	ENST00000264968
MFSD9	ENST00000258436
MFSD2A	ENST00000372809
MFSD6L	ENST00000329805
MGAT1	ENST00000307826
MGAT2	ENST00000305386
MFSD10	ENST00000329687
MFSD14A	ENST00000370152
MFSD4A	ENST00000367147
MFSD14C	ENST00000375223
MFN2	ENST00000235329
MFSD12	ENST00000355415
MFN1	ENST00000471841
MGA	ENST00000219905
MFSD5	ENST00000329548
MFSD8	ENST00000296468
MGAT3	ENST00000341184
MFSD11	ENST00000336509
MGARP	ENST00000398955
MFSD14B	ENST00000375344
MFSD2B	ENST00000406420
MGAM2	ENST00000477922
MGAM	ENST00000549489
MGAT4B	ENST00000292591
MGAT5	ENST00000281923
MGME1	ENST00000377710
MGRN1	ENST00000399577
MGLL	ENST00000398104
MGST1	ENST00000010404
MIA	ENST00000263369
MGST2	ENST00000265498
MICU3	ENST00000318063
MGST3	ENST00000367884
MICB	ENST00000252229
MIB1	ENST00000261537
MICALL1	ENST00000215957
MICALL2	ENST00000297508
MID1	ENST00000317552
MIA3	ENST00000344922
MGP	ENST00000539261
MID1IP1	ENST00000336949
MIA2	ENST00000280082
MICU1	ENST00000361114
MICALCL	ENST00000256186
MICU2	ENST00000382374
MICA	ENST00000400325
MICAL1	ENST00000358807
MIB2	ENST00000505820
MICAL2	ENST00000256194
MGAT4C	ENST00000548651
MGAT4D	ENST00000511113
MICAL3	ENST00000441493
MGAT5B	ENST00000569840
MID2	ENST00000262843
MIER2	ENST00000264819
MIDN	ENST00000300952
MINDY3	ENST00000277632
MIEF1	ENST00000325301
MIEF2	ENST00000323019
MINDY4	ENST00000265299
MIF	ENST00000215754
MIOX	ENST00000216075
MIP	ENST00000257979
MINK1	ENST00000355280
MINPP1	ENST00000371996
MIER1	ENST00000355356
MIER3	ENST00000381199
MIS18A	ENST00000290130
MINAR1	ENST00000305428
MIS12	ENST00000381165
MIF4GD	ENST00000325102
MIIP	ENST00000235332
MIEN1	ENST00000394231
MIPEP	ENST00000382172
MIOS	ENST00000340080
MIGA1	ENST00000370791
MIPOL1	ENST00000327441
MIGA2	ENST00000358369
MINDY1	ENST00000361738
MINOS1	ENST00000322753
MILR1	ENST00000605096
MINAR2	ENST00000564719
MINDY2	ENST00000559228
MKRN3	ENST00000314520
MISP	ENST00000215582
MITD1	ENST00000289359
MIS18BP1	ENST00000310806
MISP3	ENST00000269720
MITF	ENST00000448226
MIXL1	ENST00000366810
MKI67	ENST00000368654
MKKS	ENST00000347364
MKNK2	ENST00000250896
MKRN2	ENST00000170447
MKLN1	ENST00000352689
MLEC	ENST00000228506
MLIP	ENST00000274897
MKRN1	ENST00000255977
MLF1	ENST00000355893
MLH1	ENST00000231790
MKX	ENST00000375790
MLKL	ENST00000308807
MLLT11	ENST00000368921
MKS1	ENST00000393119
MLF2	ENST00000203630
MLLT6	ENST00000325718
MLLT1	ENST00000252674
MLH3	ENST00000355774
MLC1	ENST00000311597
MLLT3	ENST00000380338
MLLT10	ENST00000307729
MLANA	ENST00000381471
MKRN2OS	ENST00000564146
MLX	ENST00000246912
MLNR	ENST00000218721
MLXIP	ENST00000319080
MMADHC	ENST00000303319
MMAB	ENST00000545712
MMP10	ENST00000279441
MMP11	ENST00000215743
MMP14	ENST00000311852
MLPH	ENST00000264605
MMD2	ENST00000404774
MMAA	ENST00000281317
MLYCD	ENST00000262430
MLXIPL	ENST00000313375
MMP1	ENST00000315274
MMP20	ENST00000260228
MMD	ENST00000262065
MMP15	ENST00000219271
MMGT1	ENST00000305963
MMP19	ENST00000322569
MMP2	ENST00000219070
MMP16	ENST00000286614
MLST8	ENST00000397124
MMP13	ENST00000260302
MMP17	ENST00000360564
MME	ENST00000360490
MMP21	ENST00000368808
MMEL1	ENST00000378412
MLN	ENST00000430124
MMACHC	ENST00000401061
MMP12	ENST00000571244
MMP23B	ENST00000356026
MMP24	ENST00000246186
MMP26	ENST00000300762
MMP25	ENST00000336577
MMP3	ENST00000299855
MMP27	ENST00000260229
MMP7	ENST00000260227
MMP24OS	ENST00000435366
MMP8	ENST00000236826
MMRN1	ENST00000264790
MMUT	ENST00000274813
MMP9	ENST00000372330
MOB2	ENST00000329957
MNX1	ENST00000252971
MMS19	ENST00000370782
MND1	ENST00000240488
MNS1	ENST00000260453
MOB3A	ENST00000357066
MMP28	ENST00000605424
MN1	ENST00000302326
MOB3B	ENST00000262244
MMS22L	ENST00000275053
MMRN2	ENST00000372027
MOB1B	ENST00000309395
MNAT1	ENST00000261245
MNT	ENST00000174618
MOAP1	ENST00000298894
MNDA	ENST00000368141
MOB1A	ENST00000396049
MOB3C	ENST00000319928
MOCOS	ENST00000261326
MOG	ENST00000376917
MOB4	ENST00000323303
MOCS1	ENST00000340692
MOCS2	ENST00000396954
MOBP	ENST00000420739
MOCS3	ENST00000244051
MOGAT2	ENST00000198801
MOGS	ENST00000233616
MOGAT1	ENST00000446656
MOGAT3	ENST00000223114
MON1A	ENST00000296473
MOK	ENST00000361847
MORF4L1	ENST00000331268
MOS	ENST00000311923
MORC4	ENST00000355610
MORC1	ENST00000232603
MORN4	ENST00000307450
MON1B	ENST00000248248
MON2	ENST00000393630
MORN3	ENST00000355329
MORN2	ENST00000340556
MORF4L2	ENST00000360458
MOSPD2	ENST00000380492
MORN1	ENST00000378531
MORC3	ENST00000400485
MORC2	ENST00000397641
MOSPD1	ENST00000370783
MORN5	ENST00000373764
MOSMO	ENST00000542527
MOV10L1	ENST00000262794
MOXD1	ENST00000367963
MOSPD3	ENST00000223054
MPC2	ENST00000271373
MOV10	ENST00000357443
MPC1L	ENST00000423387
MPC1	ENST00000360961
MPDU1	ENST00000250124
MPDZ	ENST00000319217
MPEG1	ENST00000361050
MPG	ENST00000219431
MPHOSPH6	ENST00000258169
MPHOSPH8	ENST00000361479
MPP5	ENST00000261681
MPLKIP	ENST00000306984
MPP3	ENST00000398389
MPND	ENST00000262966
MPIG6B	ENST00000375806
MPP7	ENST00000337532
MPI	ENST00000352410
MPO	ENST00000225275
MPHOSPH10	ENST00000244230
MPPED1	ENST00000417669
MPL	ENST00000372470
MPP6	ENST00000222644
MPP4	ENST00000409474
MPP1	ENST00000369534
MPP2	ENST00000461854
MPHOSPH9	ENST00000606320
MPPE1	ENST00000588072
MPPED2	ENST00000358117
MPRIP	ENST00000341712
MPV17	ENST00000233545
MPST	ENST00000341116
MPV17L	ENST00000396385
MPZL2	ENST00000278937
MRAP	ENST00000303645
MRFAP1	ENST00000320912
MRGPRX2	ENST00000329773
MRGPRX4	ENST00000314254
MRGPRX1	ENST00000302797
MPZL3	ENST00000278949
MRGBP	ENST00000370487
MRGPRE	ENST00000389832
MPV17L2	ENST00000599612
MRGPRX3	ENST00000396275
MRC1	ENST00000569591
MRFAP1L1	ENST00000320848
MRE11	ENST00000323929
MRGPRF	ENST00000309099
MRI1	ENST00000040663
MRAP2	ENST00000257776
MREG	ENST00000263268
MRGPRG	ENST00000332314
MPZL1	ENST00000359523
MRGPRD	ENST00000309106
MPZ	ENST00000463290
MR1	ENST00000367580
MRAS	ENST00000289104
MRC2	ENST00000303375
MROH1	ENST00000326134
MRO	ENST00000256425
MRNIP	ENST00000292586
MROH6	ENST00000398882
MROH2B	ENST00000399564
MROH2A	ENST00000389758
MRM1	ENST00000574604
MROH7	ENST00000421030
MRM3	ENST00000304478
MRM2	ENST00000242257
MRLN	ENST00000414264
MRPL2	ENST00000388752
MRPL10	ENST00000351111
MRPL17	ENST00000288937
MRPL24	ENST00000361531
MROH9	ENST00000367758
MRPL27	ENST00000225969
MRPL12	ENST00000333676
MRPL15	ENST00000260102
MRPL11	ENST00000310999
MRPL18	ENST00000367034
MRPL13	ENST00000306185
MRPL14	ENST00000372014
MRPL16	ENST00000300151
MRPL23	ENST00000381519
MRPL1	ENST00000315567
MRPL20	ENST00000344843
MRPL19	ENST00000393909
MRPL21	ENST00000362034
MRPL22	ENST00000523037
MRPL32	ENST00000223324
MRPL3	ENST00000264995
MRPL28	ENST00000199706
MRPL30	ENST00000338148
MRPL34	ENST00000252602
MRPL54	ENST00000330133
MRPL50	ENST00000374865
MRPL55	ENST00000295008
MRPL46	ENST00000312475
MRPL53	ENST00000258105
MRPL43	ENST00000318325
MRPL35	ENST00000337109
MRPL37	ENST00000360840
MRPL47	ENST00000476781
MRPL4	ENST00000253099
MRPL51	ENST00000229238
MRPL49	ENST00000279242
MRPL40	ENST00000333130
MRPL48	ENST00000310614
MRPL39	ENST00000352957
MRPL52	ENST00000355151
MRPL44	ENST00000258383
MRPL33	ENST00000296102
MRPL57	ENST00000309594
MRPL58	ENST00000301585
MRPL36	ENST00000382647
MRPL38	ENST00000309352
MRPL41	ENST00000371443
MRPL45	ENST00000570192
MRPL42	ENST00000549561
MRPS12	ENST00000308018
MRPS16	ENST00000372945
MRPL9	ENST00000368830
MRPS10	ENST00000053468
MRPS15	ENST00000373116
MRPS11	ENST00000325844
MRPS17	ENST00000285298
MRPS18B	ENST00000259873
MRPS18A	ENST00000372133
MRPS14	ENST00000476371
MRPS5	ENST00000272418
MRPS2	ENST00000241600
MRPS23	ENST00000313608
MRPS36	ENST00000256441
MRPS28	ENST00000276585
MRPS31	ENST00000323563
MRPS6	ENST00000399312
MRPS33	ENST00000324787
MRPS9	ENST00000258455
MRPS22	ENST00000310776
MRPS18C	ENST00000295491
MRPS27	ENST00000261413
MRPS35	ENST00000081029
MRPS34	ENST00000397375
MRPS24	ENST00000317534
MRPS7	ENST00000245539
MRPS25	ENST00000253686
MRPS26	ENST00000380325
MRPS30	ENST00000507110
MRPS21	ENST00000581066
MRS2	ENST00000378386
MRRF	ENST00000344641
MRTFA	ENST00000355630
MS4A6E	ENST00000300182
MSANTD1	ENST00000438480
MSANTD3	ENST00000395067
MRTO4	ENST00000330263
MSH3	ENST00000265081
MS4A7	ENST00000300184
MS4A12	ENST00000016913
MS4A5	ENST00000300190
MS4A13	ENST00000378186
MS4A2	ENST00000278888
MSH2	ENST00000233146
MS4A6A	ENST00000530839
MSH4	ENST00000263187
MS4A8	ENST00000300226
MRVI1	ENST00000423302
MS4A10	ENST00000308287
MSC	ENST00000325509
MSANTD2	ENST00000374979
MRTFB	ENST00000318282
MSANTD4	ENST00000301919
MS4A1	ENST00000345732
MS4A3	ENST00000278865
MS4A14	ENST00000300187
MSGN1	ENST00000281047
MS4A4A	ENST00000337908
MSH5	ENST00000375750
MS4A15	ENST00000405633
MSI2	ENST00000284073
MSI1	ENST00000257552
MSH6	ENST00000234420
MSL2	ENST00000309993
MSL1	ENST00000398532
MSLN	ENST00000382862
MSL3	ENST00000312196
MSMO1	ENST00000261507
MSN	ENST00000360270
MSR1	ENST00000262101
MSMP	ENST00000436428
MSTO1	ENST00000245564
MSRA	ENST00000317173
MSX2	ENST00000239243
MT1H	ENST00000332374
MSRB2	ENST00000376510
MT1B	ENST00000334346
MT1A	ENST00000290705
MSTN	ENST00000260950
MSRB3	ENST00000355192
MT1F	ENST00000334350
MST1R	ENST00000296474
MSS51	ENST00000299432
MSRB1	ENST00000361871
MST1	ENST00000383728
MT1E	ENST00000306061
MSX1	ENST00000382723
MSMB	ENST00000582163
MT1G	ENST00000379811
MT1HL1	ENST00000464121
MT3	ENST00000200691
MT2A	ENST00000245185
MTA1	ENST00000331320
MTERF2	ENST00000240050
MTFMT	ENST00000220058
MTFR2	ENST00000420702
MTERF4	ENST00000241527
MTFP1	ENST00000266263
MTCH1	ENST00000373627
MTCL1	ENST00000306329
MT4	ENST00000219162
MTCH2	ENST00000302503
MTERF1	ENST00000351870
MTG1	ENST00000317502
MTF1	ENST00000373036
MTHFD1	ENST00000216605
MT1X	ENST00000394485
MTBP	ENST00000305949
MTFR1	ENST00000262146
MTDH	ENST00000336273
MTERF3	ENST00000287025
MTFR1L	ENST00000374300
MTA2	ENST00000278823
MTCP1	ENST00000362018
MT1M	ENST00000379818
MTG2	ENST00000370823
MTHFD1L	ENST00000367321
MTA3	ENST00000405094
MTF2	ENST00000370298
MTAP	ENST00000380172
MTHFD2	ENST00000394053
MTHFD2L	ENST00000395759
MTHFR	ENST00000376590
MTHFS	ENST00000258874
